jammer,algorithm,adapter,jsr_db,seed,oracle_target_idx_passed,oracle_jammer_type_passed,oracle_true_jammer_signal_passed,jammer_contract_status,jammer_comparable,requested_jsr_db,measured_jsr_db,jsr_error_db,jsr_status,legacy_components_available,oracle_input_status,forbidden_keys_present,output_shape,expected_shape,shape_ok,complex_dtype_ok,finite_ok,input_unchanged,interface_status,template_finite_ok,runtime_ms,memory_usage_bytes,target_only,call_attempted,role,target_only_interface_status
FMNoiseSaopin,FrFT,frft_filter,20.0,46,False,False,False,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,47,False,False,False,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,35.876041976734996,1129566,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,47,False,False,False,UNIFIED_JSR_PASS,True,20.0,19.999999999999996,-3.552713678800501e-15,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,48,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.208792007528245,1129710,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,48,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,49,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.115334009286016,1129638,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,49,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,50,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.32141701038927,1129662,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,50,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,20.0,51,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.99699998833239,1129566,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,20.0,51,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,42,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.57816699706018,1129678,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,42,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,43,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.48724999604747,1129662,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,43,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,44,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.078875011298805,1129662,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,44,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,45,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.114541988354176,1129614,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,45,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,46,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.692208028398454,1129678,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,46,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,47,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.55412501050159,1129558,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,47,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,48,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,37.22183301579207,1129710,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,48,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,49,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.450999963562936,1129630,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,49,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,50,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,35.912541032303125,1129662,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,50,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
FMNoiseSaopin,FrFT,frft_filter,30.0,51,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,36.08079097466543,1129558,False,True,algorithm,PASS
FMNoiseSaopin,FrFT,frft_filter,30.0,51,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,0.0,42,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7347919745370746,482378,False,True,algorithm,PASS
SMSP,qpzh,qpzh,0.0,42,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,0.0,43,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7033750298433006,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,0.0,43,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,0.0,44,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6981670157983899,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,0.0,44,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,0.0,45,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7104999967850745,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,0.0,45,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,0.0,46,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6938750157132745,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,0.0,46,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,0.0,47,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6892080418765545,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,0.0,47,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,0.0,48,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6910829688422382,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,0.0,48,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,0.0,49,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6863750168122351,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,0.0,49,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,0.0,50,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6877920241095126,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,0.0,50,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,0.0,51,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.695624970830977,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,0.0,51,False,False,False,UNIFIED_JSR_PASS,True,0.0,0.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,10.0,42,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.698584015481174,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,10.0,42,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,10.0,43,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7325410260818899,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,10.0,43,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,10.0,44,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.708332983776927,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,10.0,44,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,10.0,45,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6955840508453548,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,10.0,45,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,10.0,46,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6947920192033052,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,10.0,46,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,10.0,47,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.694249989464879,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,10.0,47,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,10.0,48,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6909160292707384,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,10.0,48,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,10.0,49,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7031250279396772,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,10.0,49,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,10.0,50,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6961660110391676,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,10.0,50,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,10.0,51,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6990830297581851,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,10.0,51,False,False,False,UNIFIED_JSR_PASS,True,10.0,10.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,20.0,42,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8019579690881073,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,20.0,42,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,20.0,43,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8059579995460808,482312,False,True,algorithm,PASS
SMSP,qpzh,qpzh,20.0,43,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,20.0,44,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8293749997392297,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,20.0,44,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,20.0,45,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.787625031080097,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,20.0,45,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,20.0,46,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7908339612185955,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,20.0,46,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,20.0,47,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7884170045144856,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,20.0,47,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,20.0,48,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7892500143498182,482312,False,True,algorithm,PASS
SMSP,qpzh,qpzh,20.0,48,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,20.0,49,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7861669873818755,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,20.0,49,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,20.0,50,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8056670194491744,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,20.0,50,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,20.0,51,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7943750242702663,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,20.0,51,False,False,False,UNIFIED_JSR_PASS,True,20.0,20.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,30.0,42,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.790499965660274,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,30.0,42,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,30.0,43,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7957500056363642,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,30.0,43,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,30.0,44,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8008330478332937,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,30.0,44,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,30.0,45,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.797417014837265,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,30.0,45,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,30.0,46,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8019160013645887,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,30.0,46,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,30.0,47,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8019579690881073,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,30.0,47,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,30.0,48,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.8169999928213656,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,30.0,48,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,30.0,49,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7992920000106096,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,30.0,49,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,30.0,50,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.7979999645613134,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,30.0,50,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
SMSP,qpzh,qpzh,30.0,51,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.802083988673985,482266,False,True,algorithm,PASS
SMSP,qpzh,qpzh,30.0,51,False,False,False,UNIFIED_JSR_PASS,True,30.0,30.0,0.0,unified/pass,True,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
ISDJ,qpzh,qpzh,0.0,42,False,False,False,LEGACY_JSR_BLOCKED,False,0.0,,,legacy/unified-JSR-blocked,False,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6426250329241157,482434,False,True,algorithm,PASS
ISDJ,qpzh,qpzh,0.0,42,False,False,False,LEGACY_JSR_BLOCKED,False,0.0,,,legacy/unified-JSR-blocked,False,PASS,,"(1, 5000)","(1, 5000)",,True,True,True,PASS,,0.0,0,,,identity,
ISDJ,qpzh,qpzh,0.0,43,False,False,False,LEGACY_JSR_BLOCKED,False,0.0,,,legacy/unified-JSR-blocked,False,PASS,,"(1, 5000)","(1, 5000)",True,True,True,True,PASS,True,0.6352080381475389,482202,False,True,algorithm,PASS
